Product ID,Batch Number,Manufacturing Date,Expiry Date,Current Stock,Sales Velocity (units/day)
HP008,B85913,2024-09-21,2025-09-21,3649,18.88
HP001,B97005,2023-07-03,2024-07-02,3372,7.42
HP004,B46632,2024-11-26,2025-11-26,3250,14.7
HP012,B13338,2024-11-09,2025-05-08,3998,16.58
HP007,B56673,2025-01-25,2027-01-25,2629,19.16
HP007,B75813,2023-02-17,2024-02-17,2580,20.04
HP006,B27928,2023-01-16,2025-01-15,352,55.36
HP003,B90827,2023-10-06,2025-03-29,2401,3.36
HP007,B43729,2024-06-20,2026-06-20,4182,65.64
HP005,B80159,2024-10-28,2026-10-28,505,6.81
HP010,B30181,2025-06-17,2026-06-17,4842,43.64
HP011,B66997,2023-04-19,2025-04-18,1157,16.77
HP002,B71504,2024-09-14,2026-03-08,4096,11.82
HP006,B10319,2024-10-07,2026-10-07,578,37.89
HP003,B73891,2023-07-11,2024-07-10,1559,19.55
HP009,B32559,2023-08-29,2024-08-28,1967,42.98
HP008,B32312,2024-12-15,2025-12-15,1729,17.89
HP003,B91659,2024-05-13,2025-11-04,951,25.2
HP006,B12630,2023-06-20,2024-06-19,616,64.19
HP003,B64380,2023-12-10,2025-06-02,1517,45.93
HP011,B99034,2025-05-18,2026-05-18,707,67.66
HP012,B59576,2023-01-22,2024-01-22,3308,53.54
HP012,B67249,2023-10-11,2024-10-10,2840,31.53
HP002,B14057,2023-02-26,2024-08-19,1683,38.15
HP009,B87440,2024-09-28,2025-09-28,4341,36.31
HP007,B50049,2025-02-13,2026-08-07,3256,38.64
HP008,B54246,2024-10-01,2026-03-25,2072,11.48
HP007,B32222,2024-05-27,2025-11-18,1890,31.19
HP007,B13506,2024-03-16,2025-09-07,1764,39.19
HP009,B90546,2023-04-19,2023-10-16,1353,58.97
HP001,B22735,2023-10-27,2024-10-26,2973,24.3
HP007,B73237,2024-05-21,2025-05-21,730,2.66
HP008,B19940,2024-09-28,2026-09-28,821,67.17
HP008,B99935,2024-01-10,2026-01-09,507,49.55
HP010,B66207,2023-09-12,2025-09-11,3883,69.35
HP005,B89804,2025-02-12,2026-08-06,2678,32.36
HP003,B46731,2023-07-04,2025-07-03,2279,62.22
HP002,B60912,2024-08-31,2025-08-31,3394,55.7
HP006,B48884,2023-08-03,2025-01-24,4775,4.62
HP001,B99453,2024-04-29,2024-10-26,4796,30.92
HP005,B85514,2025-01-28,2027-01-28,2964,10.23
HP011,B21403,2023-12-11,2025-06-03,1166,14.53
HP003,B99409,2024-08-14,2026-02-05,3754,56.3
HP008,B97193,2024-09-09,2026-09-09,501,3.29
HP009,B95050,2024-04-19,2024-10-16,2560,30.31
HP005,B37678,2024-03-30,2026-03-30,3064,35.71
HP002,B11297,2023-01-22,2025-01-21,2694,39.29
HP003,B88378,2023-09-05,2025-02-26,2795,5.38
HP004,B46815,2023-12-03,2025-05-26,1143,26.28
HP003,B55057,2023-01-22,2024-01-22,4897,35.84
HP003,B77820,2024-03-11,2026-03-11,4806,56.65
HP007,B11235,2023-01-10,2024-01-10,4161,13.81
HP004,B90821,2025-05-05,2026-05-05,2697,39.75
HP004,B27637,2023-10-05,2025-10-04,3316,22.99
HP001,B13283,2024-08-12,2025-02-08,1615,2.27
HP011,B31284,2023-10-19,2025-04-11,2828,3.82
HP002,B80103,2024-08-04,2025-08-04,1819,61.64
HP010,B34414,2024-08-02,2026-08-02,50,18.23
HP007,B43023,2023-08-06,2025-08-05,3492,35.74
HP009,B99173,2025-04-25,2026-04-25,978,34.06
HP002,B74736,2024-11-13,2026-05-07,2605,11.23
HP012,B21820,2023-09-25,2024-09-24,857,68.84
HP011,B22261,2023-01-15,2024-07-08,2737,62.79
HP010,B31318,2025-02-16,2027-02-16,1141,55.25
HP003,B79686,2024-11-30,2026-05-24,1113,34.35
HP006,B53996,2023-01-15,2025-01-14,4925,29.99
HP005,B53923,2025-01-03,2027-01-03,3217,18.04
HP003,B14111,2023-08-21,2024-08-20,4976,65.97
HP005,B58920,2024-12-21,2026-06-14,4671,49.61
HP002,B25502,2024-08-07,2026-01-29,3857,52.88
HP011,B22793,2023-03-17,2025-03-16,3067,46.97
HP008,B28025,2024-01-05,2026-01-04,1917,26.84
HP007,B26760,2024-04-12,2025-10-04,2736,51.09
HP005,B10618,2025-05-24,2026-05-24,1348,38.51
HP008,B97494,2023-08-26,2024-08-25,4941,38.26
HP002,B84989,2023-08-22,2025-02-12,3207,13.04
HP011,B84495,2024-04-27,2026-04-27,4375,53.15
HP007,B63645,2023-05-10,2025-05-09,4638,24.73
HP004,B71775,2025-02-15,2026-08-09,1124,45.19
HP010,B37753,2023-04-03,2024-04-02,4812,63.35
HP010,B66969,2024-11-22,2026-11-22,2837,64.28
HP010,B57602,2024-12-11,2026-12-11,3807,67.62
HP011,B56710,2025-04-09,2026-04-09,1806,15.99
HP005,B78657,2024-12-30,2026-06-23,2080,35.58
HP005,B69655,2023-06-05,2024-06-04,2675,6.78
HP001,B27985,2024-03-16,2024-09-12,1589,67.79
HP002,B71035,2025-04-22,2026-10-14,4446,65.02
HP010,B75739,2024-03-25,2025-03-25,4326,13.64
HP004,B60338,2023-12-10,2025-12-09,855,50.35
HP011,B87731,2023-12-08,2025-05-31,1718,58.62
HP001,B89912,2025-05-20,2026-05-20,4282,33.65
HP006,B54239,2023-08-12,2025-08-11,938,7.03
HP004,B62012,2024-11-11,2026-11-11,2572,20.33
HP003,B75510,2023-05-19,2024-05-18,4232,68.99
HP008,B40769,2024-05-06,2025-05-06,485,66.85
HP001,B86913,2025-06-13,2025-12-10,3431,25.27
HP007,B81886,2023-09-19,2025-09-18,314,64.58
HP004,B40908,2024-10-12,2026-04-05,1719,11.13
HP007,B77412,2024-11-26,2025-11-26,1490,59.36
HP011,B26451,2023-08-14,2024-08-13,3749,49.36
HP009,B73933,2024-02-24,2025-02-23,3740,47.9
HP012,B34764,2024-11-19,2025-05-18,2265,27.08
HP001,B55134,2024-04-27,2024-10-24,226,11.5
HP005,B67401,2025-04-25,2026-04-25,4154,53.73
HP011,B95482,2023-04-10,2025-04-09,4790,40.88
HP012,B92334,2023-08-01,2024-01-28,3158,39.48
HP002,B60212,2025-03-25,2026-09-16,2727,49.73
HP009,B65083,2024-08-14,2025-02-10,2142,1.42
HP008,B18680,2023-06-15,2025-06-14,2470,59.2
HP009,B62541,2024-01-02,2025-01-01,875,35.9
HP008,B42572,2023-04-24,2024-04-23,1980,45.85
HP006,B87298,2023-07-26,2025-01-16,4454,56.54
HP009,B45422,2023-07-06,2024-01-02,2488,34.89
HP010,B15979,2025-06-04,2026-11-26,4720,53.32
HP007,B37226,2025-02-18,2026-02-18,4796,32.99
HP006,B29802,2024-10-19,2026-04-12,1419,37.24
HP003,B51935,2023-08-03,2025-01-24,3538,16.94
HP007,B39662,2025-02-05,2026-07-30,4895,64.7
HP004,B85182,2024-07-12,2026-07-12,1495,42.67
HP010,B96338,2023-06-30,2025-06-29,2415,59.49
HP002,B25722,2023-08-08,2025-08-07,674,17.91
HP011,B35903,2024-11-18,2025-11-18,2023,53.63
HP011,B98826,2024-03-14,2025-03-14,3033,25.64
HP008,B97847,2023-04-14,2025-04-13,1642,20.63
HP012,B56665,2025-02-21,2026-02-21,4581,22.56
HP012,B38750,2023-05-27,2024-05-26,4561,57.36
HP004,B91359,2025-04-20,2026-04-20,3408,37.69
HP010,B31163,2024-07-01,2026-07-01,2250,53.05
HP009,B21030,2023-04-22,2023-10-19,3465,50.94
HP010,B77940,2023-05-19,2024-05-18,3585,43.22
HP006,B10196,2023-08-29,2025-08-28,2472,49.71
HP005,B48080,2024-06-15,2026-06-15,1079,15.23
HP011,B95463,2024-03-22,2025-03-22,430,24.17
HP008,B19917,2024-10-10,2026-04-03,4596,17.02
HP011,B61158,2023-02-24,2024-02-24,2345,4.34
HP006,B14082,2023-11-24,2024-11-23,2373,38.2
HP009,B30556,2024-02-02,2024-07-31,2327,69.72
HP009,B17079,2024-04-09,2024-10-06,2516,48.72
HP006,B44653,2025-06-02,2026-06-02,1187,67.24
HP009,B59975,2023-08-12,2024-08-11,3658,40.45
HP008,B77173,2023-05-17,2024-05-16,983,40.07
HP008,B95628,2025-05-09,2026-10-31,2652,13.68
HP010,B40444,2024-08-28,2025-08-28,397,56.48
HP010,B61714,2023-12-24,2024-12-23,738,17.19
HP006,B99809,2024-12-07,2026-12-07,2200,50.42
HP012,B55150,2023-12-02,2024-05-30,599,4.02
HP010,B30610,2024-01-18,2025-01-17,155,22.8
HP007,B18913,2025-02-01,2027-02-01,2639,1.29
HP011,B39978,2023-12-28,2025-06-20,2979,35.55
HP004,B16614,2024-05-25,2026-05-25,3291,32.9
HP011,B83697,2024-01-25,2025-07-18,723,17.17
HP010,B95537,2024-08-13,2025-08-13,1747,15.28
HP008,B25944,2023-06-05,2025-06-04,944,65.63
HP008,B35777,2025-03-01,2026-03-01,1325,4.56
HP006,B81878,2025-06-03,2026-11-25,3351,3.73
HP002,B41714,2024-08-25,2026-02-16,1966,32.24
HP002,B55145,2023-09-17,2025-03-10,1082,43.01
HP004,B84418,2025-05-15,2027-05-15,837,23.5
HP001,B74602,2024-11-24,2025-05-23,1525,35.07
HP011,B73065,2025-03-30,2027-03-30,515,32.33
HP001,B70463,2024-10-27,2025-10-27,1320,9.42
HP010,B42044,2023-07-30,2025-07-29,4461,11.62
HP010,B48114,2025-05-06,2026-10-28,1803,8.04
HP001,B37016,2024-08-31,2025-08-31,756,52.14
HP005,B69408,2023-06-27,2025-06-26,610,30.02
HP007,B86858,2023-09-17,2025-03-10,1908,8.39
HP005,B62831,2024-08-28,2025-08-28,968,29.55
HP012,B17960,2024-05-17,2024-11-13,4729,14.72
HP006,B44564,2025-05-07,2026-05-07,4369,49.52
HP008,B15075,2024-01-22,2026-01-21,4543,27.29
HP007,B34247,2023-12-24,2025-06-16,4184,9.78
HP006,B94653,2023-01-09,2024-01-09,1350,3.86
HP012,B57710,2023-10-24,2024-04-21,634,13.21
HP011,B89754,2023-09-28,2025-03-21,1665,53.46
HP009,B19996,2025-04-11,2025-10-08,803,46.96
HP011,B44993,2023-05-25,2025-05-24,117,39.18
HP011,B95803,2023-12-23,2024-12-22,4575,45.39
HP011,B49554,2024-03-21,2025-09-12,3861,57.14
HP003,B77403,2024-01-19,2025-01-18,2715,16.94
HP003,B30258,2024-05-25,2025-05-25,863,56.02
HP008,B71179,2024-08-05,2025-08-05,2980,35.12
HP001,B58334,2023-04-13,2024-04-12,2634,24.43
HP005,B39839,2025-01-25,2026-07-19,2137,22.42
HP003,B57704,2023-01-09,2025-01-08,4525,4.73
HP005,B14796,2024-12-19,2025-12-19,3819,11.12
HP002,B50747,2023-09-15,2025-09-14,1605,38.06
HP006,B82726,2024-12-20,2026-06-13,4886,58.95
HP008,B55779,2024-10-20,2025-10-20,3531,25.16
HP002,B66582,2025-02-09,2026-02-09,1935,66.46
HP005,B20980,2023-11-08,2024-11-07,3341,37.5
HP008,B24907,2024-06-19,2025-12-11,1519,22.2
HP010,B80664,2023-11-08,2024-11-07,1403,53.31
HP003,B16401,2023-04-13,2024-04-12,262,49.08
HP001,B55402,2023-05-13,2023-11-09,2508,58.6
HP002,B85237,2023-03-16,2024-09-06,2819,53.52
HP006,B41329,2024-12-30,2026-12-30,4524,5.56
HP008,B62756,2023-06-17,2025-06-16,3445,63.49
HP003,B14342,2025-02-12,2026-08-06,3496,7.49
HP003,B68274,2023-04-10,2024-10-01,1691,39.12
HP002,B96264,2024-12-17,2025-12-17,1263,68.86
HP005,B25061,2024-05-01,2025-05-01,1546,23.49
HP007,B14534,2025-02-05,2026-07-30,2992,37.54
HP009,B26500,2024-04-05,2024-10-02,88,13.79
HP003,B38335,2025-04-26,2026-04-26,1858,47.69
HP003,B77918,2023-06-21,2024-06-20,2428,11.12
HP012,B39861,2024-07-14,2025-01-10,1103,56.19
HP011,B77940,2023-02-17,2025-02-16,2864,41.02
HP002,B20433,2024-10-18,2025-10-18,2818,26.14
HP007,B69302,2024-09-09,2025-09-09,2796,65.84
HP005,B81403,2024-06-28,2025-06-28,1170,61.35
HP008,B91635,2023-04-02,2025-04-01,4416,23.27
HP006,B47570,2024-05-13,2026-05-13,2130,48.42
HP012,B79376,2025-03-09,2026-03-09,3387,27.64
HP011,B12906,2023-01-01,2024-12-31,3335,55.22
HP004,B77677,2023-11-21,2025-05-14,3759,10.28
HP009,B58094,2023-06-17,2023-12-14,2055,22.12
HP002,B71461,2023-01-19,2025-01-18,4039,18.49
HP009,B12680,2023-09-25,2024-09-24,262,43.54
HP004,B33381,2024-05-29,2025-05-29,4469,55.74
HP006,B15877,2024-11-05,2026-11-05,1464,44.57
HP002,B79414,2024-07-19,2026-07-19,3432,14.38
HP004,B50330,2024-04-24,2025-04-24,579,50.68
HP007,B25179,2024-08-09,2025-08-09,2451,44.77
HP010,B39610,2023-06-23,2024-12-14,3723,23.42
HP010,B19760,2023-07-03,2025-07-02,3951,62.88
HP007,B56341,2024-07-20,2026-01-11,4235,41.87
HP004,B21562,2024-06-08,2025-06-08,2784,55.12
HP007,B93758,2025-03-21,2026-03-21,1519,20.95
HP006,B25138,2023-03-03,2025-03-02,109,64.19
HP003,B97625,2023-08-14,2025-02-04,4678,29.41
HP011,B84200,2025-04-11,2026-10-03,4814,59.23
HP003,B82040,2024-03-12,2025-09-03,3021,22.89
HP001,B92282,2025-05-04,2025-10-31,2497,44.39
HP007,B94488,2023-11-28,2025-11-27,3212,26.69
HP001,B39280,2024-03-23,2024-09-19,2667,53.01
HP002,B11898,2024-01-27,2025-07-20,2571,23.8
HP003,B80784,2023-12-23,2025-06-15,4140,3.31
HP006,B83874,2023-10-30,2025-10-29,3200,66.9
HP007,B70726,2024-12-05,2026-05-29,4104,35.59
HP012,B10943,2025-01-29,2025-07-28,621,10.37
HP003,B46325,2023-12-20,2025-06-12,3719,48.02
HP004,B84237,2025-06-03,2027-06-03,335,21.96
HP009,B97257,2023-08-04,2024-08-03,4127,44.37
HP002,B81305,2025-05-30,2026-11-21,4327,42.33
HP006,B39290,2024-08-23,2026-02-14,3441,68.63
HP008,B88708,2023-10-28,2025-10-27,703,30.54
HP007,B67000,2024-06-17,2026-06-17,1665,53.17
HP002,B91422,2025-02-20,2026-08-14,159,7.69
HP011,B68408,2023-12-20,2025-06-12,3205,20.65
HP006,B11759,2025-05-05,2027-05-05,3415,5.5
HP008,B38223,2023-07-11,2025-07-10,2542,33.97
HP005,B76213,2025-01-30,2026-07-24,1249,54.31
HP005,B16996,2024-03-21,2026-03-21,1506,57.72
HP005,B79066,2023-01-06,2024-06-29,1892,24.29
HP006,B62025,2023-07-05,2024-07-04,2743,53.36
HP005,B93927,2024-04-12,2025-10-04,3241,13.29
HP008,B28550,2024-04-03,2025-04-03,4788,57.99
HP001,B75974,2023-09-24,2024-09-23,3594,38.28
HP003,B48027,2023-01-23,2025-01-22,727,6.39
HP007,B59009,2024-08-09,2025-08-09,3018,20.84
HP012,B26767,2024-10-27,2025-10-27,1862,19.72
HP001,B95985,2024-01-18,2025-01-17,3731,60.81
HP009,B65379,2025-06-15,2026-06-15,2300,8.02
HP010,B10432,2023-12-18,2025-12-17,3143,17.05
HP006,B82793,2024-09-16,2025-09-16,2701,9.28
HP010,B76176,2024-04-07,2025-09-29,3418,2.08
HP004,B41898,2024-04-07,2025-04-07,2215,43.67
HP002,B93898,2024-03-07,2026-03-07,2274,65.79
HP002,B56938,2023-02-08,2024-08-01,86,28.36
HP002,B96437,2023-10-05,2025-10-04,1258,67.12
HP006,B44161,2023-07-03,2024-12-24,946,66.01
HP012,B42526,2024-04-14,2024-10-11,3863,9.97
HP010,B95169,2024-02-18,2026-02-17,1642,49.17
HP004,B23918,2024-03-18,2025-03-18,1685,11.38
HP010,B52447,2023-03-11,2024-03-10,1395,40.9
HP009,B52244,2023-12-17,2024-06-14,3204,37.64
HP012,B70906,2025-06-09,2026-06-09,3375,46.39
HP007,B14375,2023-03-13,2024-03-12,1759,19.57
HP001,B21051,2025-03-30,2025-09-26,3022,48.76
HP007,B74268,2025-02-27,2027-02-27,2383,45.22
HP005,B95595,2023-04-12,2025-04-11,3970,32.82
HP003,B78567,2023-04-16,2025-04-15,3843,40.79
HP003,B77104,2025-03-04,2026-03-04,1556,11.86
HP004,B83156,2024-05-24,2025-05-24,3709,67.74
HP008,B12450,2024-10-28,2026-04-21,1981,61.38
HP012,B29805,2025-03-13,2026-03-13,933,63.03
HP010,B62045,2024-10-17,2026-04-10,1863,22.16
HP003,B96663,2024-03-29,2026-03-29,3821,54.91
HP007,B17803,2024-11-09,2025-11-09,3634,12.77
HP004,B83263,2024-10-17,2025-10-17,3907,1.03
HP007,B75227,2024-12-28,2025-12-28,3099,2.94
HP009,B66442,2023-10-18,2024-10-17,3421,60.67
HP005,B93690,2025-03-21,2026-09-12,1371,13.22
HP003,B22893,2024-07-17,2026-01-08,1936,59.11
HP008,B43915,2025-04-08,2027-04-08,4620,59.55
HP005,B70969,2024-04-17,2026-04-17,1115,68.65
HP003,B48851,2023-04-13,2025-04-12,3959,45.37
HP004,B29191,2023-04-22,2024-10-13,2762,63.87
HP008,B33807,2024-06-07,2026-06-07,3542,3.53
HP011,B85576,2023-06-07,2024-11-28,4169,7.82
HP012,B70867,2023-10-10,2024-04-07,4443,65.32
HP003,B50494,2024-11-18,2026-11-18,1243,54.62
HP003,B35410,2023-05-20,2024-05-19,2759,67.87
HP012,B46323,2024-04-28,2025-04-28,4696,29.02
HP008,B11158,2023-07-26,2025-01-16,3966,50.85
HP009,B98575,2025-04-14,2025-10-11,2088,41.56
HP011,B56993,2024-12-31,2026-06-24,1108,3.59
HP004,B18412,2024-06-02,2025-06-02,4320,68.73
HP010,B82372,2024-12-18,2026-06-11,1464,62.01
HP010,B66677,2024-04-05,2025-09-27,1124,56.04
HP005,B66725,2025-05-28,2026-11-19,3256,40.16
HP012,B14612,2024-07-13,2025-07-13,4672,14.84
HP002,B28195,2024-05-31,2026-05-31,3462,25.13
HP006,B62541,2024-05-29,2025-05-29,4872,58.58
HP004,B35088,2025-05-25,2026-11-16,1682,33.12
HP004,B63024,2025-05-29,2026-11-20,4401,32.33
HP003,B12568,2023-06-03,2024-06-02,157,6.31
HP006,B21065,2025-02-24,2027-02-24,3218,64.27
HP007,B87209,2023-04-27,2024-10-18,2892,54.68
HP004,B77055,2024-02-02,2025-02-01,3766,27.03
HP009,B56052,2024-12-02,2025-05-31,2089,47.84
HP001,B11178,2023-10-06,2024-04-03,312,55.23
HP004,B19944,2025-04-07,2026-09-29,2210,62.49
HP003,B87657,2024-04-03,2025-04-03,3403,30.23
HP005,B47794,2024-03-31,2026-03-31,2209,47.96
HP001,B63581,2024-11-11,2025-11-11,4951,59.84
HP011,B30545,2023-11-03,2025-11-02,1962,5.79
HP010,B80420,2023-07-15,2025-07-14,4950,31.55
HP005,B27004,2024-11-14,2026-05-08,65,25.81
HP007,B82045,2024-12-14,2026-06-07,1089,65.55
HP005,B52955,2025-03-16,2026-09-07,3216,15.0
HP007,B31415,2024-08-12,2025-08-12,2341,40.4
HP009,B75317,2024-01-19,2025-01-18,304,26.12
HP005,B29500,2023-12-07,2025-05-30,4356,65.54
HP010,B82244,2023-10-13,2025-10-12,3489,64.48
HP004,B44008,2024-10-18,2025-10-18,4820,35.44
HP010,B64027,2023-05-09,2025-05-08,1071,48.26
HP008,B56050,2024-03-06,2026-03-06,3619,58.93
HP008,B43581,2023-06-28,2025-06-27,4791,8.78
HP003,B83171,2025-03-09,2026-08-31,4268,44.95
HP001,B13272,2024-07-25,2025-07-25,1439,69.66
HP005,B47564,2025-04-10,2026-10-02,2488,54.98
HP010,B88163,2023-02-24,2025-02-23,474,62.09
HP012,B19024,2023-04-22,2023-10-19,1875,44.63
HP001,B59665,2024-03-31,2025-03-31,477,61.3
HP006,B39054,2025-06-07,2026-11-29,4513,37.1
HP001,B39495,2024-10-21,2025-10-21,3646,30.07
HP005,B40955,2024-09-02,2026-09-02,667,19.59
HP007,B85674,2025-03-31,2026-09-22,633,57.8
HP002,B76111,2024-12-19,2026-12-19,3073,14.04
HP012,B86836,2023-11-20,2024-11-19,1710,58.95
HP010,B81467,2025-06-07,2026-06-07,4346,12.95
HP005,B16208,2023-11-19,2024-11-18,3097,28.66
HP003,B37239,2023-08-01,2025-07-31,4643,21.73
HP002,B19914,2024-01-13,2026-01-12,3686,18.55
HP006,B39678,2024-11-06,2026-04-30,1875,41.04
HP008,B11103,2023-11-08,2024-11-07,1567,10.42
HP004,B66704,2023-09-21,2024-09-20,2234,31.06
HP001,B64791,2025-04-18,2025-10-15,3773,57.8
HP002,B97822,2025-02-23,2026-02-23,426,66.31
HP010,B29608,2024-01-25,2025-01-24,400,32.51
HP006,B50522,2024-01-11,2026-01-10,2675,12.62
HP002,B89801,2023-12-02,2025-12-01,545,29.76
HP001,B80230,2024-06-13,2025-06-13,2238,4.9
HP009,B10141,2023-01-10,2024-01-10,3199,1.9
HP001,B28729,2024-03-13,2025-03-13,4346,28.56
HP011,B80797,2024-08-15,2025-08-15,3537,34.3
HP012,B61768,2025-04-05,2026-04-05,523,43.05
HP009,B23278,2025-03-23,2025-09-19,4260,49.62
HP004,B38946,2023-10-23,2025-10-22,198,43.59
HP010,B44298,2024-04-28,2025-10-20,2771,59.11
HP005,B18816,2024-09-06,2025-09-06,1351,58.26
HP001,B48180,2024-06-28,2025-06-28,74,65.1
HP006,B98148,2025-03-29,2026-03-29,4625,17.31
HP003,B17511,2025-05-04,2027-05-04,1206,49.86
HP008,B30485,2024-11-01,2026-04-25,1797,67.18
HP002,B88860,2025-02-01,2026-02-01,2587,31.08
HP008,B31412,2024-01-08,2025-01-07,1959,26.75
HP001,B94050,2024-08-08,2025-02-04,3451,5.81
HP005,B97798,2024-01-26,2026-01-25,66,26.08
HP004,B69244,2024-03-22,2025-09-13,2809,62.95
HP003,B19975,2024-07-13,2025-07-13,603,9.71
HP005,B98892,2023-11-14,2024-11-13,4744,46.26
HP005,B74433,2023-12-03,2025-05-26,4703,27.51
HP010,B60495,2023-01-27,2024-07-20,325,11.92
HP009,B92596,2025-03-21,2025-09-17,2469,67.99
HP002,B11095,2024-06-13,2025-12-05,3340,27.93
HP012,B83997,2024-11-14,2025-05-13,3335,26.16
HP011,B37807,2024-02-06,2025-02-05,792,2.83
HP008,B85839,2023-04-28,2024-04-27,1336,6.55
HP011,B38393,2024-06-23,2025-06-23,2663,27.83
HP008,B22761,2025-01-28,2026-07-22,3888,12.94
HP004,B21323,2023-11-17,2024-11-16,1901,61.04
HP006,B84579,2024-06-30,2025-12-22,1885,24.71
HP001,B63185,2024-01-14,2025-01-13,2011,56.82
HP011,B86864,2025-05-02,2027-05-02,4272,6.64
HP011,B57487,2024-09-29,2026-03-23,3955,61.48
HP007,B55872,2023-12-17,2025-12-16,906,36.48
HP002,B77495,2024-06-06,2025-11-28,90,27.2
HP003,B53670,2023-09-18,2024-09-17,567,8.84
HP011,B23002,2024-05-06,2026-05-06,4678,62.07
HP001,B70243,2024-11-20,2025-05-19,2853,39.32
HP005,B64673,2023-11-22,2025-11-21,4444,20.02
HP009,B23076,2023-07-23,2024-07-22,4992,17.64
HP002,B68308,2023-01-23,2024-01-23,4963,10.78
HP004,B13123,2023-06-16,2024-06-15,2368,42.45
HP008,B97915,2023-04-20,2024-04-19,3214,53.84
HP012,B86305,2025-03-05,2025-09-01,2888,30.11
HP004,B39987,2024-08-16,2025-08-16,2165,32.2
HP003,B91683,2024-02-12,2025-08-05,3575,33.01
HP009,B51174,2025-04-08,2025-10-05,853,29.08
HP005,B43676,2025-04-15,2026-10-07,251,1.01
HP003,B39879,2024-01-08,2026-01-07,3590,25.7
HP004,B82530,2025-05-20,2026-11-11,343,1.89
HP004,B33550,2025-02-20,2026-08-14,678,16.66
HP001,B86378,2024-01-08,2025-01-07,2850,27.08
HP001,B92437,2024-06-02,2025-06-02,3177,32.78
HP001,B83845,2024-11-20,2025-11-20,4494,20.48
HP004,B33641,2023-11-19,2025-05-12,715,62.34
HP010,B51729,2023-08-05,2025-08-04,1595,29.04
HP004,B37040,2025-06-06,2027-06-06,2496,64.26
HP006,B39502,2025-06-08,2027-06-08,1308,25.56
HP009,B14925,2024-04-12,2024-10-09,2258,47.72
HP002,B76491,2023-03-04,2024-03-03,3494,58.38
HP006,B61126,2024-04-07,2026-04-07,4775,38.03
HP010,B23363,2024-02-11,2025-02-10,367,4.8
HP002,B40438,2023-07-11,2025-01-01,1093,55.37
HP002,B22878,2023-11-02,2024-11-01,3275,10.19
HP009,B70524,2024-10-27,2025-04-25,3228,35.27
HP010,B39371,2023-08-28,2025-08-27,1374,32.53
HP005,B27972,2024-03-02,2025-03-02,4891,23.27
HP011,B22384,2023-07-01,2024-06-30,2930,1.5
HP010,B36939,2024-03-10,2025-09-01,2105,30.74
HP010,B99632,2023-04-25,2024-10-16,717,65.24
HP008,B17587,2023-12-22,2024-12-21,4635,20.0
HP002,B26227,2023-04-05,2024-09-26,4345,14.86
HP009,B19693,2024-09-04,2025-03-03,3561,31.62
HP003,B56641,2023-12-21,2025-06-13,4216,31.82
HP007,B30383,2023-09-27,2025-03-20,1309,15.7
HP007,B67562,2025-04-05,2026-04-05,3764,13.2
HP006,B27743,2024-04-03,2026-04-03,4825,55.05
HP011,B12260,2024-01-16,2025-07-09,3969,5.05
HP004,B41133,2024-01-01,2024-12-31,1802,8.29
HP007,B63282,2025-04-12,2026-10-04,655,57.95
HP012,B29876,2024-12-21,2025-12-21,3025,63.62
HP006,B59915,2024-05-01,2025-05-01,1638,17.08
HP004,B26625,2024-01-05,2025-01-04,1835,23.24
HP012,B64605,2023-09-08,2024-09-07,193,11.34
HP003,B95213,2025-03-03,2027-03-03,1094,15.23
HP010,B30906,2024-01-23,2025-07-16,4907,60.48
HP006,B27342,2025-04-28,2026-04-28,561,12.38
HP001,B28883,2023-04-13,2023-10-10,2461,13.67
HP007,B96274,2023-11-23,2025-05-16,3194,50.97
HP010,B40206,2024-12-18,2026-06-11,1529,65.93
HP003,B85166,2024-01-06,2026-01-05,2038,18.59
HP001,B68915,2024-11-12,2025-05-11,3697,4.97
HP009,B76069,2023-02-19,2023-08-18,2312,2.47
HP009,B43786,2024-07-03,2025-07-03,284,26.06
HP004,B60752,2025-04-30,2026-10-22,2486,26.82
HP010,B53161,2024-02-14,2025-02-13,1370,44.96
HP002,B83486,2024-11-30,2026-11-30,2955,66.36
HP001,B96498,2024-08-30,2025-08-30,3103,5.59
HP011,B62961,2024-06-06,2025-11-28,524,65.1
HP008,B11861,2024-05-20,2025-11-11,2181,10.24
HP008,B88459,2025-06-14,2027-06-14,730,12.32
HP007,B22283,2024-07-13,2025-07-13,1377,45.73
HP010,B40865,2025-01-29,2026-01-29,3056,65.17
HP009,B48296,2023-01-10,2023-07-09,2185,57.08
HP008,B45221,2024-02-24,2025-02-23,2915,27.25
HP005,B58138,2025-03-09,2026-08-31,2815,25.99
HP008,B88939,2024-02-13,2026-02-12,2738,4.35
HP006,B51124,2023-01-03,2025-01-02,59,7.99
HP009,B63963,2023-10-01,2024-03-29,691,3.06
HP012,B13365,2025-02-23,2025-08-22,3456,17.79
HP009,B19590,2024-03-01,2025-03-01,4725,11.91
HP008,B39572,2024-09-20,2026-03-14,4761,60.75
HP006,B53668,2023-06-28,2025-06-27,3838,32.0
HP002,B27113,2024-05-07,2025-05-07,219,22.77
HP005,B67145,2024-04-17,2025-10-09,1843,7.71
HP012,B48255,2023-05-08,2023-11-04,3502,18.26
HP003,B35061,2023-05-20,2024-05-19,3172,39.88
HP010,B76489,2023-10-14,2025-04-06,282,10.02
HP003,B38845,2024-11-29,2025-11-29,3627,31.22
